ros_time_sec,fx,fy,fz
1760630721.929668,0.027503387,0.018297560,-0.008000180
1760630721.931644,0.012236387,0.023044560,-0.010051180
1760630721.933652,0.050955387,0.007511560,-0.019426180
1760630721.935644,0.012417387,0.014865560,-0.019005180
1760630721.937664,0.050450387,0.003396560,-0.006865180
1760630721.939687,0.043347387,-0.000845440,-0.024587180
1760630721.941648,0.027887387,0.015996560,-0.020062180
1760630721.943686,0.012963387,0.021296560,-0.026297180
1760630721.945676,0.050093387,-0.000968440,0.005603820
1760630721.947654,0.073340387,0.006637560,-0.015433180
1760630721.949726,0.042861387,0.007570560,-0.004301180
1760630721.951697,0.020327387,0.012873560,-0.021725180
1760630721.953675,0.005681387,0.016874560,-0.029037180
1760630721.955676,0.065781387,0.007871560,-0.019601180
1760630721.957678,0.005667387,0.021597560,-0.036781180
1760630721.959673,0.012989387,0.008476560,-0.023670180
1760630721.961668,0.042345387,0.024445560,-0.005156180
1760630721.963682,0.012382387,0.024591560,-0.009859180
1760630721.965694,0.028002387,-0.000596440,-0.019595180
1760630721.967669,0.103724387,0.002195560,-0.021579180
1760630721.969696,0.013065387,0.011811560,-0.026364180
1760630721.971666,0.058562387,0.003147560,-0.026751180
1760630721.973664,0.035123387,0.007813560,-0.009139180
1760630721.975678,0.035138387,0.015807560,-0.009928180
1760630721.977684,0.027637387,0.016207560,-0.009524180
1760630721.979674,0.073197387,0.008230560,-0.008669180
1760630721.981690,0.058089387,0.007825560,-0.014088180
1760630721.983702,0.027652387,0.021008560,-0.012157180
1760630721.985756,0.042643387,0.032661560,-0.010352180
1760630721.987704,0.095985387,0.014802560,-0.014950180
1760630721.989693,-0.032675613,0.007876560,-0.019070180
1760630721.991695,0.027918387,0.015265560,-0.009583180
1760630721.993694,0.027443387,0.020751560,-0.002287180
1760630721.995710,0.027699387,0.025253560,-0.014311180
1760630721.997827,0.042999387,0.029298560,-0.012158180
1760630721.999706,0.035423387,0.016205560,-0.024336180
1760630722.001736,0.043157387,0.003066560,-0.021983180
1760630722.003824,0.020152387,0.006083560,-0.019157180
1760630722.005734,0.066349387,0.021032560,-0.036949180
1760630722.007723,0.065259387,0.038776560,-0.005266180
1760630722.009734,0.050662387,0.003021560,-0.021368180
1760630722.011711,0.020114387,0.008890560,-0.004716180
1760630722.013814,0.027831387,0.025369560,-0.019644180
1760630722.015784,0.080831387,0.015497560,-0.015068180
1760630722.017809,0.035772387,0.003948560,-0.032151180
1760630722.019764,0.043559387,-0.001220440,-0.039091180
1760630722.021742,0.043083387,0.020987560,-0.022832180
1760630722.023724,0.028541387,0.013474560,-0.036403180
1760630722.025767,0.058293387,0.011907560,-0.017481180
1760630722.027733,0.088969387,-0.000764440,-0.034171180
1760630722.029751,0.013387387,-0.008882440,-0.033262180
1760630722.031718,0.035482387,0.016535560,-0.024113180
1760630722.033801,0.065723387,0.008528560,-0.014172180
1760630722.035883,0.042921387,0.011270560,-0.012234180
1760630722.037814,0.020979387,-0.004341440,-0.040837180
1760630722.039727,0.035360387,0.011340560,-0.012054180
1760630722.041734,0.042970387,0.019874560,-0.016894180
1760630722.043731,0.005666387,0.007892560,-0.033900180
1760630722.045737,0.042681387,0.015926560,-0.005348180
1760630722.047741,0.042456387,0.026416560,-0.002004180
1760630722.049735,0.111794387,-0.015693440,-0.028849180
1760630722.051759,0.020620387,0.007027560,-0.025058180
1760630722.053818,0.042652387,0.006502560,-0.010083180
1760630722.055804,0.065930387,0.011979560,-0.022199180
1760630722.057751,0.035135387,0.007092560,-0.004918180
1760630722.059740,0.005739387,0.008666560,-0.033804180
1760630722.061773,0.027948387,0.030032560,-0.022720180
1760630722.063785,0.043321387,0.021321560,-0.027590180
1760630722.066037,0.066257387,0.008539560,-0.029117180
1760630722.067976,0.081452387,-0.009522440,-0.028629180
1760630722.069838,0.042133387,0.007922560,0.010385820
1760630722.071822,0.088527387,0.002193560,-0.016680180
1760630722.073889,0.042846387,0.012294560,-0.012045180
1760630722.075843,0.042877387,0.003200560,-0.016557180
1760630722.077778,0.005989387,-0.017790440,-0.042926180
1760630722.079753,0.020905387,0.004056560,-0.031308180
1760630722.081764,0.020803387,0.004193560,-0.030864180
1760630722.083784,0.065771387,0.016143560,-0.024484180
1760630722.085778,0.043175387,0.016581560,-0.029626180
1760630722.087808,0.058430387,0.003032560,-0.021418180
1760630722.089795,0.035685387,0.012891560,-0.016843180
1760630722.091769,0.050395387,0.020320560,-0.007108180
1760630722.093781,0.058619387,0.007480560,-0.030051180
1760630722.095813,0.058546387,0.007694560,-0.024495180
1760630722.097774,0.012815387,0.024739560,-0.024360180
1760630722.099791,0.027625387,0.020122560,-0.011902180
1760630722.101904,0.065898387,0.012534560,-0.022678180
1760630722.103792,0.073432387,0.025283560,-0.025485180
1760630722.105787,0.051012387,-0.001685440,-0.029845180
1760630722.107804,0.149692387,-0.007552440,-0.034059180
1760630722.109789,0.020845387,0.003725560,-0.031532180
1760630722.111782,0.050332387,0.016440560,-0.010193180
1760630722.113782,0.035211387,0.016580560,-0.009832180
1760630722.115847,0.035123387,0.007813560,-0.009139180
1760630722.117796,0.043220387,0.012111560,-0.026770180
1760630722.119815,0.027887387,0.015996560,-0.020062180
1760630722.121925,0.035521387,0.016699560,-0.020147180
1760630722.123875,0.058461387,0.020184560,-0.027345180
1760630722.125891,0.088646387,0.024919560,-0.025144180
1760630722.127832,0.081094387,-0.001169440,-0.024694180
1760630722.129917,0.050835387,-0.000700440,-0.019211180
